id_client,recence,frequence,montant,segment,label
CLT_01645,612,1,106675.69,0,Perdus 🔴
CLT_01646,148,1,27352.74,1,A risque 🟡
CLT_01647,47,1,117616.78,1,A risque 🟡
CLT_01648,229,1,5999.37,1,A risque 🟡
CLT_01649,702,1,3266.83,0,Perdus 🔴
CLT_01650,714,1,26440.98,0,Perdus 🔴
CLT_01651,689,5,8927.03,0,Perdus 🔴
CLT_01652,32,1,3820.27,1,A risque 🟡
CLT_01653,218,7,19474.34,1,A risque 🟡
CLT_01654,562,2,7483.71,0,Perdus 🔴
CLT_01655,836,1,2264.81,0,Perdus 🔴
CLT_01656,64,3,26978.92,1,A risque 🟡
CLT_01657,117,1,26440.98,1,A risque 🟡
CLT_01658,551,1,94822.83,0,Perdus 🔴
CLT_01659,270,1,3647.03,1,A risque 🟡
CLT_01660,716,3,3170.18,0,Perdus 🔴
CLT_01661,64,5,51970.200000000004,1,A risque 🟡
CLT_01662,655,1,26440.98,0,Perdus 🔴
CLT_01663,157,1,1440.58,1,A risque 🟡
CLT_01664,133,1,124199.67,1,A risque 🟡
CLT_01665,109,5,68935.29,1,A risque 🟡
CLT_01666,384,9,8692.69,1,A risque 🟡
CLT_01667,257,3,34368.72,1,A risque 🟡
CLT_01668,846,2,20173.56,0,Perdus 🔴
CLT_01669,174,1,117616.78,1,A risque 🟡
CLT_01670,927,3,27516.86,0,Perdus 🔴
CLT_01671,56,1,26440.98,1,A risque 🟡
CLT_01672,1042,1,1426.9,0,Perdus 🔴
CLT_01673,917,8,6718.75,0,Perdus 🔴
CLT_01674,342,1,1755.77,1,A risque 🟡
CLT_01675,893,8,63388.14,0,Perdus 🔴
CLT_01676,309,2,107509.95,1,A risque 🟡
CLT_01677,279,4,122271.31,1,A risque 🟡
CLT_01678,781,4,15176.210000000001,0,Perdus 🔴
CLT_01680,153,1,26440.98,1,A risque 🟡
CLT_01681,81,12,5224.39,1,A risque 🟡
CLT_01682,973,4,187384.51,0,Perdus 🔴
CLT_01683,32,1,92999.32,1,A risque 🟡
CLT_01684,83,1,1157.93,1,A risque 🟡
CLT_01685,993,1,94822.83,0,Perdus 🔴
CLT_01686,147,1,29176.26,1,A risque 🟡
CLT_01688,345,1,2315.87,1,A risque 🟡
CLT_01689,429,1,106675.69,1,A risque 🟡
CLT_01690,520,1,21006.9,0,Perdus 🔴
CLT_01691,404,1,80234.7,1,A risque 🟡
CLT_01692,1076,1,19420.45,0,Perdus 🔴
CLT_01693,138,1,92999.32,1,A risque 🟡
CLT_01694,163,1,26440.98,1,A risque 🟡
CLT_01695,59,1,1230.87,1,A risque 🟡
CLT_01696,36,1,738.52,1,A risque 🟡
CLT_01698,917,1,1318.4,0,Perdus 🔴
CLT_01699,52,1,26440.98,1,A risque 🟡
CLT_01701,59,3,51350.22,1,A risque 🟡
CLT_01702,152,2,24863.65,1,A risque 🟡
CLT_01703,421,2,2625.86,1,A risque 🟡
CLT_01704,223,27,135997.83,2,Champions 🟢
CLT_01705,425,1,528.82,1,A risque 🟡
CLT_01706,236,1,1253.67,1,A risque 🟡
CLT_01707,426,2,136763.69999999998,1,A risque 🟡
CLT_01708,837,2,9814.16,0,Perdus 🔴
CLT_01709,579,1,119440.3,0,Perdus 🔴
CLT_01710,431,1,1518.08,1,A risque 🟡
CLT_01711,428,2,66558.33,1,A risque 🟡
CLT_01712,159,3,7882.15,1,A risque 🟡
CLT_01715,241,1,834.26,1,A risque 🟡
CLT_01716,246,2,4622.610000000001,1,A risque 🟡
CLT_01717,779,1,5997.54,0,Perdus 🔴
CLT_01718,392,3,5988.429999999999,1,A risque 🟡
CLT_01719,360,1,1230.87,1,A risque 🟡
CLT_01720,1025,2,2245.66,0,Perdus 🔴
CLT_01721,271,1,1686.75,1,A risque 🟡
CLT_01722,577,1,4318.09,0,Perdus 🔴
CLT_01723,302,1,240704.11,1,A risque 🟡
CLT_01724,810,1,1586.46,0,Perdus 🔴
CLT_01725,194,1,26440.98,1,A risque 🟡
CLT_01726,248,1,26440.98,1,A risque 🟡
CLT_01727,673,1,9704.75,0,Perdus 🔴
CLT_01728,545,2,8205.82,0,Perdus 🔴
CLT_01729,286,1,106675.69,1,A risque 🟡
CLT_01731,45,5,24178.73,1,A risque 🟡
CLT_01732,254,1,189645.66,1,A risque 🟡
CLT_01733,816,1,8849.52,0,Perdus 🔴
CLT_01734,190,1,3592.33,1,A risque 🟡
CLT_01735,112,1,26440.98,1,A risque 🟡
CLT_01736,38,5,8300.84,1,A risque 🟡
CLT_01737,147,3,10087.869999999999,1,A risque 🟡
CLT_01738,885,1,26440.98,0,Perdus 🔴
CLT_01739,134,1,26440.98,1,A risque 🟡
CLT_01741,973,1,1508.05,0,Perdus 🔴
CLT_01742,506,2,23115.43,1,A risque 🟡
CLT_01744,510,2,10547.21,0,Perdus 🔴
CLT_01745,131,3,15782.53,1,A risque 🟡
CLT_01746,420,6,32930.880000000005,1,A risque 🟡
CLT_01747,917,2,4015.3799999999997,0,Perdus 🔴
CLT_01748,67,4,9185.96,1,A risque 🟡
CLT_01749,657,1,793.23,0,Perdus 🔴
CLT_01750,372,13,155691.80000000002,1,A risque 🟡
CLT_01751,152,1,4321.73,1,A risque 🟡
CLT_01752,160,1,61671.31,1,A risque 🟡
CLT_01753,575,4,4022.67,0,Perdus 🔴
CLT_01754,540,1,5725.84,0,Perdus 🔴
CLT_01755,400,3,9956.4,1,A risque 🟡
CLT_01756,533,3,19429.56,0,Perdus 🔴
CLT_01757,265,1,8205.82,1,A risque 🟡
CLT_01758,271,6,26313.33,1,A risque 🟡
CLT_01759,215,6,9359.19,1,A risque 🟡
CLT_01760,151,14,57158.1,1,A risque 🟡
CLT_01761,249,3,15340.32,1,A risque 🟡
CLT_01762,471,1,925.43,1,A risque 🟡
CLT_01763,1028,1,6770.71,0,Perdus 🔴
CLT_01765,523,1,3476.53,0,Perdus 🔴
CLT_01767,828,1,2734.36,0,Perdus 🔴
CLT_01768,144,1,13676.37,1,A risque 🟡
CLT_01769,288,2,21626.9,1,A risque 🟡
CLT_01770,812,2,22899.710000000003,0,Perdus 🔴
CLT_01771,490,1,1791.6,1,A risque 🟡
CLT_01773,336,1,26440.98,1,A risque 🟡
CLT_01774,680,1,5124.99,0,Perdus 🔴
CLT_01775,112,10,85199.22,1,A risque 🟡
CLT_01776,228,1,15417.83,1,A risque 🟡
CLT_01777,887,1,26440.98,0,Perdus 🔴
CLT_01778,949,2,1099.58,0,Perdus 🔴
CLT_01779,426,1,94822.83,1,A risque 🟡
CLT_01780,298,2,39460.89,1,A risque 🟡
CLT_01781,810,2,15702.29,0,Perdus 🔴
CLT_01782,249,6,20227.35,1,A risque 🟡
CLT_01783,360,1,5789.66,1,A risque 🟡
CLT_01784,40,1,4595.26,1,A risque 🟡
CLT_01785,935,1,20003.97,0,Perdus 🔴
CLT_01786,837,1,5997.54,0,Perdus 🔴
CLT_01787,490,1,5420.4,1,A risque 🟡
CLT_01788,511,1,3476.53,0,Perdus 🔴
CLT_01789,326,2,16552.97,1,A risque 🟡
CLT_01790,210,39,271180.54,2,Champions 🟢
CLT_01791,396,6,8807.57,1,A risque 🟡
CLT_01792,328,3,7371.5599999999995,1,A risque 🟡
CLT_01793,172,4,6954.889999999999,1,A risque 🟡
CLT_01794,419,1,94822.83,1,A risque 🟡
CLT_01795,522,1,23669.24,0,Perdus 🔴
CLT_01796,601,2,6582.9,0,Perdus 🔴
CLT_01797,271,1,2776.3,1,A risque 🟡
CLT_01798,1000,6,10825.289999999999,0,Perdus 🔴
CLT_01799,201,3,1336.64,1,A risque 🟡
CLT_01800,165,1,1876.4,1,A risque 🟡
CLT_01801,504,1,2470.86,1,A risque 🟡
CLT_01802,221,1,26440.98,1,A risque 🟡
CLT_01803,443,1,26440.98,1,A risque 🟡
CLT_01804,683,3,10700.400000000001,0,Perdus 🔴
CLT_01805,419,7,1796.17,1,A risque 🟡
CLT_01806,443,4,3159.24,1,A risque 🟡
CLT_01807,465,2,81976.16,1,A risque 🟡
CLT_01808,532,1,26440.98,0,Perdus 🔴
CLT_01809,215,6,6240.98,1,A risque 🟡
CLT_01810,349,3,46266.61,1,A risque 🟡
CLT_01811,357,2,27671.85,1,A risque 🟡
CLT_01812,619,1,5124.99,0,Perdus 🔴
CLT_01813,196,7,23299.98,1,A risque 🟡
CLT_01814,107,1,55526.06,1,A risque 🟡
CLT_01815,561,1,3920.56,0,Perdus 🔴
CLT_01816,892,1,5724.93,0,Perdus 🔴
CLT_01817,174,6,198840.74,1,A risque 🟡
CLT_01819,594,7,11213.7,0,Perdus 🔴
CLT_01820,1000,3,40239.53,0,Perdus 🔴
CLT_01821,590,1,4514.11,0,Perdus 🔴
CLT_01822,534,1,8011.62,0,Perdus 🔴
CLT_01823,966,2,50151.25,0,Perdus 🔴
CLT_01824,223,1,401.17,1,A risque 🟡
CLT_01825,526,1,14861.66,0,Perdus 🔴
CLT_01826,602,2,9644.58,0,Perdus 🔴
CLT_01827,882,3,27516.86,0,Perdus 🔴
CLT_01828,49,3,5848.93,1,A risque 🟡
CLT_01829,460,3,23901.739999999998,1,A risque 🟡
CLT_01830,203,10,18157.67,1,A risque 🟡
CLT_01831,77,1,27352.74,1,A risque 🟡
CLT_01832,196,1,29176.26,1,A risque 🟡
CLT_01833,853,1,20003.97,0,Perdus 🔴
CLT_01834,165,1,52881.96,1,A risque 🟡
CLT_01835,791,1,6183.54,0,Perdus 🔴
CLT_01836,786,1,3919.65,0,Perdus 🔴
CLT_01838,394,1,80234.7,1,A risque 🟡
CLT_01839,595,1,238880.6,0,Perdus 🔴
CLT_01840,228,1,4978.2,1,A risque 🟡
CLT_01841,155,1,26440.98,1,A risque 🟡
CLT_01842,665,1,26440.98,0,Perdus 🔴
CLT_01843,714,2,1664.88,0,Perdus 🔴
CLT_01844,234,1,119440.3,1,A risque 🟡
CLT_01845,184,1,26440.98,1,A risque 🟡
CLT_01846,519,1,798.81,0,Perdus 🔴
CLT_01847,147,15,378174.41000000003,2,Champions 🟢
CLT_01848,534,1,3528.5,0,Perdus 🔴
CLT_01849,263,5,76364.29000000001,1,A risque 🟡
CLT_01850,909,1,19099.51,0,Perdus 🔴
CLT_01851,1076,1,5724.93,0,Perdus 🔴
CLT_01852,616,4,3342.51,0,Perdus 🔴
CLT_01854,237,14,25081.17,1,A risque 🟡
CLT_01855,609,1,140410.73,0,Perdus 🔴
CLT_01856,530,1,19602.8,0,Perdus 🔴
CLT_01857,587,1,3035.24,0,Perdus 🔴
CLT_01858,768,25,206057.32,2,Champions 🟢
CLT_01859,315,4,35768.270000000004,1,A risque 🟡
CLT_01860,829,2,56984.880000000005,0,Perdus 🔴
CLT_01861,691,1,5408.55,0,Perdus 🔴
CLT_01862,710,1,26440.98,0,Perdus 🔴
CLT_01863,300,5,7271.2699999999995,1,A risque 🟡
CLT_01864,698,1,4399.23,0,Perdus 🔴
CLT_01865,390,6,176881.05,1,A risque 🟡
CLT_01866,910,1,6770.71,0,Perdus 🔴
CLT_01867,715,4,25036.87,0,Perdus 🔴
CLT_01868,318,2,96614.43000000001,1,A risque 🟡
CLT_01869,764,1,14176.01,0,Perdus 🔴
CLT_01870,477,3,9205.099999999999,1,A risque 🟡
CLT_01871,649,2,5295.49,0,Perdus 🔴
CLT_01872,74,1,1791.6,1,A risque 🟡
CLT_01873,71,2,10248.16,1,A risque 🟡
CLT_01874,128,1,11305.8,1,A risque 🟡
CLT_01875,62,2,3851.4500000000003,1,A risque 🟡
CLT_01876,798,6,60543.47,0,Perdus 🔴
CLT_01877,160,1,24982.17,1,A risque 🟡
CLT_01879,343,1,2324.98,1,A risque 🟡
CLT_01880,188,3,15554.6,1,A risque 🟡
CLT_01881,810,5,33110.48,0,Perdus 🔴
CLT_01882,632,2,1233.6100000000001,0,Perdus 🔴
CLT_01883,700,1,878.93,0,Perdus 🔴
CLT_01884,97,3,26140.1,1,A risque 🟡
CLT_01885,879,1,5997.54,0,Perdus 🔴
CLT_01886,261,1,10859.04,1,A risque 🟡
CLT_01887,516,6,13138.43,1,A risque 🟡
CLT_01888,432,5,16704.2,1,A risque 🟡
CLT_01889,516,1,21006.9,0,Perdus 🔴
CLT_01890,971,4,33925.6,0,Perdus 🔴
CLT_01891,65,3,911.77,1,A risque 🟡
CLT_01892,240,5,3017.92,1,A risque 🟡
CLT_01893,909,1,5418.58,0,Perdus 🔴
CLT_01894,123,1,4321.73,1,A risque 🟡
CLT_01896,34,1,1477.05,1,A risque 🟡
CLT_01897,831,1,682.91,0,Perdus 🔴
CLT_01898,847,9,24546.36,0,Perdus 🔴
CLT_01899,411,1,446.76,1,A risque 🟡
CLT_01900,140,1,29176.26,1,A risque 🟡
CLT_01901,527,1,26440.98,0,Perdus 🔴
CLT_01902,258,1,661.02,1,A risque 🟡
CLT_01903,119,2,32868.87,1,A risque 🟡
CLT_01905,838,5,11616.710000000001,0,Perdus 🔴
CLT_01906,184,1,6605.69,1,A risque 🟡
CLT_01907,553,1,140410.73,0,Perdus 🔴
CLT_01908,77,1,1312.93,1,A risque 🟡
CLT_01909,117,1,2939.69,1,A risque 🟡
CLT_01911,146,1,26440.98,1,A risque 🟡
CLT_01913,83,1,4832.32,1,A risque 🟡
CLT_01914,729,1,94822.83,0,Perdus 🔴
CLT_01915,995,1,1508.05,0,Perdus 🔴
CLT_01916,170,4,884.4000000000001,1,A risque 🟡
CLT_01917,764,2,14721.25,0,Perdus 🔴
CLT_01918,998,3,24346.68,0,Perdus 🔴
CLT_01919,146,7,27498.59,1,A risque 🟡
CLT_01920,623,1,5888.13,0,Perdus 🔴
CLT_01921,262,20,41594.38,1,A risque 🟡
CLT_01922,130,1,1103.23,1,A risque 🟡
CLT_01923,347,2,3583.2,1,A risque 🟡
CLT_01924,524,1,26440.98,0,Perdus 🔴
CLT_01925,844,1,26440.98,0,Perdus 🔴
CLT_01926,758,5,13917.07,0,Perdus 🔴
CLT_01927,51,1,26440.98,1,A risque 🟡
CLT_01928,271,2,8059.94,1,A risque 🟡
CLT_01929,1004,1,94822.83,0,Perdus 🔴
CLT_01931,330,2,11273.89,1,A risque 🟡
CLT_01932,376,2,10243.6,1,A risque 🟡
CLT_01933,559,4,140853.84,0,Perdus 🔴
CLT_01935,502,1,278.09,1,A risque 🟡
CLT_01936,266,1,40536.76,1,A risque 🟡
CLT_01937,232,3,32613.589999999997,1,A risque 🟡
CLT_01938,536,1,26440.98,0,Perdus 🔴
CLT_01939,135,8,17309.72,1,A risque 🟡
CLT_01940,207,17,64379.24,1,A risque 🟡
CLT_01941,170,5,12564.03,1,A risque 🟡
CLT_01942,211,1,26440.98,1,A risque 🟡
CLT_01943,823,1,5774.16,0,Perdus 🔴
CLT_01944,685,1,21008.73,0,Perdus 🔴
CLT_01945,539,1,21006.9,0,Perdus 🔴
CLT_01946,553,1,3268.65,0,Perdus 🔴
CLT_01947,712,1,2615.83,0,Perdus 🔴
CLT_01948,258,1,838.82,1,A risque 🟡
CLT_01949,206,4,55842.45,1,A risque 🟡
CLT_01950,1028,3,66661.36,0,Perdus 🔴
CLT_01951,337,1,2201.9,1,A risque 🟡
CLT_01952,215,2,24863.65,1,A risque 🟡
CLT_01953,85,2,47867.29,1,A risque 🟡
CLT_01954,224,2,8369.94,1,A risque 🟡
CLT_01956,980,1,20003.97,0,Perdus 🔴
CLT_01957,790,2,1268.25,0,Perdus 🔴
CLT_01958,273,1,1103.23,1,A risque 🟡
CLT_01959,413,8,9231.560000000001,1,A risque 🟡
CLT_01960,471,6,146786.66000000003,1,A risque 🟡
CLT_01961,77,1,27352.74,1,A risque 🟡
CLT_01962,720,2,2935.86,0,Perdus 🔴
CLT_01963,32,4,12896.82,1,A risque 🟡
CLT_01964,963,1,5724.93,0,Perdus 🔴
CLT_01965,772,1,80234.7,0,Perdus 🔴
CLT_01966,569,2,82767.01999999999,0,Perdus 🔴
CLT_01967,548,1,21006.9,0,Perdus 🔴
CLT_01968,360,1,1791.6,1,A risque 🟡
CLT_01969,421,4,11629.470000000001,1,A risque 🟡
CLT_01970,400,1,925.43,1,A risque 🟡
CLT_01972,1052,4,14818.35,0,Perdus 🔴
CLT_01973,548,1,7162.77,0,Perdus 🔴
CLT_01974,155,1,26440.98,1,A risque 🟡
CLT_01975,108,1,37017.37,1,A risque 🟡
CLT_01976,324,1,11451.68,1,A risque 🟡
CLT_01977,271,4,29080.52,1,A risque 🟡
CLT_01978,939,1,5505.19,0,Perdus 🔴
CLT_01979,505,1,4513.2,0,Perdus 🔴
CLT_01980,583,1,5468.72,0,Perdus 🔴
CLT_01981,294,8,87412.06,1,A risque 🟡
CLT_01982,124,3,8351.7,1,A risque 🟡
CLT_01983,96,2,79322.94,1,A risque 🟡
CLT_01984,282,1,683.82,1,A risque 🟡
CLT_01985,216,2,4594.25,1,A risque 🟡
CLT_01986,42,2,16147.24,1,A risque 🟡
CLT_01987,435,1,3373.5,1,A risque 🟡
CLT_01988,99,2,11579.32,1,A risque 🟡
CLT_01989,117,1,12354.32,1,A risque 🟡
CLT_01990,445,4,35625.59,1,A risque 🟡
CLT_01991,119,1,26440.98,1,A risque 🟡
CLT_01992,218,2,23327.33,1,A risque 🟡
CLT_01993,56,1,834.26,1,A risque 🟡
CLT_01994,243,1,26440.98,1,A risque 🟡
CLT_01995,1009,1,5231.67,0,Perdus 🔴
CLT_01996,501,1,26440.98,1,A risque 🟡
CLT_01997,126,1,13676.37,1,A risque 🟡
CLT_01998,268,2,5005.56,1,A risque 🟡
CLT_01999,268,2,17998.11,1,A risque 🟡
CLT_02000,156,1,26440.98,1,A risque 🟡
CLT_02001,461,1,26440.98,1,A risque 🟡
CLT_02002,334,1,80234.7,1,A risque 🟡
CLT_02003,768,1,26440.98,0,Perdus 🔴
CLT_02004,472,3,3076.27,1,A risque 🟡
CLT_02005,389,3,4011.73,1,A risque 🟡
CLT_02006,615,1,94822.83,0,Perdus 🔴
CLT_02007,132,64,2026899.19,2,Champions 🟢
CLT_02008,197,1,26440.98,1,A risque 🟡
CLT_02009,37,3,20728.82,1,A risque 🟡
CLT_02010,277,1,104542.17,1,A risque 🟡
CLT_02011,1034,1,94822.83,0,Perdus 🔴
CLT_02012,119,3,145881.28,1,A risque 🟡
CLT_02013,1035,1,138154.13,0,Perdus 🔴
CLT_02014,350,2,57477.22,1,A risque 🟡
CLT_02015,182,1,26440.98,1,A risque 🟡
CLT_02016,342,5,33575.49,1,A risque 🟡
CLT_02017,277,2,6637.599999999999,1,A risque 🟡
CLT_02018,281,4,11761.67,1,A risque 🟡
CLT_02020,166,13,29636.69,1,A risque 🟡
CLT_02021,88,1,92999.32,1,A risque 🟡
CLT_02022,85,7,175855.32,1,A risque 🟡
CLT_02023,126,1,12354.32,1,A risque 🟡
CLT_02024,176,1,4321.73,1,A risque 🟡
CLT_02025,180,1,645.52,1,A risque 🟡
CLT_02027,87,1,26440.98,1,A risque 🟡
CLT_02029,281,2,8944.35,1,A risque 🟡
CLT_02031,1084,7,12865.81,0,Perdus 🔴
CLT_02032,742,1,26440.98,0,Perdus 🔴
CLT_02033,906,1,20003.97,0,Perdus 🔴
CLT_02034,905,2,3035.24,0,Perdus 🔴
CLT_02035,54,2,28232.579999999998,1,A risque 🟡
CLT_02036,345,1,2315.87,1,A risque 🟡
CLT_02037,69,1,638.23,1,A risque 🟡
CLT_02038,888,2,52203.61,0,Perdus 🔴
CLT_02039,870,2,36859.64,0,Perdus 🔴
CLT_02040,607,1,4635.38,0,Perdus 🔴
CLT_02041,645,1,832.44,0,Perdus 🔴
CLT_02042,226,1,14861.66,1,A risque 🟡
CLT_02043,323,1,92926.38,1,A risque 🟡
CLT_02044,648,1,27352.74,0,Perdus 🔴
CLT_02045,805,1,1132.4,0,Perdus 🔴
CLT_02046,799,1,1132.4,0,Perdus 🔴
CLT_02047,122,4,24211.74,1,A risque 🟡
CLT_02048,651,3,27558.79,0,Perdus 🔴
CLT_02049,123,1,124199.67,1,A risque 🟡
CLT_02050,564,3,4108.37,0,Perdus 🔴
CLT_02051,844,1,26440.98,0,Perdus 🔴
CLT_02053,872,2,23321.86,0,Perdus 🔴
CLT_02054,951,1,396.61,0,Perdus 🔴
CLT_02055,245,1,1791.6,1,A risque 🟡
CLT_02056,152,2,8205.82,1,A risque 🟡
CLT_02057,936,1,1783.4,0,Perdus 🔴
CLT_02058,138,1,26440.98,1,A risque 🟡
CLT_02059,714,1,3266.83,0,Perdus 🔴
CLT_02060,204,1,29176.26,1,A risque 🟡
CLT_02062,498,7,18189.58,1,A risque 🟡
CLT_02063,118,1,1094.11,1,A risque 🟡
CLT_02064,862,1,26440.98,0,Perdus 🔴
CLT_02065,580,1,26440.98,0,Perdus 🔴
CLT_02066,372,1,661.02,1,A risque 🟡
CLT_02067,307,2,1759.7,1,A risque 🟡
CLT_02069,70,1,23432.18,1,A risque 🟡
CLT_02070,58,2,1650.0100000000002,1,A risque 🟡
CLT_02071,631,11,24737.82,0,Perdus 🔴
CLT_02072,840,1,2615.83,0,Perdus 🔴
CLT_02073,111,1,26440.98,1,A risque 🟡
CLT_02074,971,1,7088.01,0,Perdus 🔴
CLT_02075,587,2,6671.33,0,Perdus 🔴
CLT_02076,599,1,1755.13,0,Perdus 🔴
CLT_02077,511,1,140410.73,0,Perdus 🔴
CLT_02079,783,1,6540.95,0,Perdus 🔴
CLT_02080,229,2,10867.24,1,A risque 🟡
CLT_02081,488,1,26440.98,1,A risque 🟡
CLT_02082,527,1,27352.74,0,Perdus 🔴
CLT_02083,336,1,2315.87,1,A risque 🟡
CLT_02084,620,8,13581.55,0,Perdus 🔴
CLT_02085,862,1,8323.44,0,Perdus 🔴
CLT_02086,693,1,7540.24,0,Perdus 🔴
CLT_02087,291,2,13311.67,1,A risque 🟡
CLT_02088,141,2,8146.5599999999995,1,A risque 🟡
CLT_02089,145,1,29176.26,1,A risque 🟡
CLT_02090,168,1,1426.9,1,A risque 🟡
CLT_02091,494,1,26440.98,1,A risque 🟡
CLT_02092,1077,4,11496.35,0,Perdus 🔴
CLT_02093,847,1,5997.54,0,Perdus 🔴
CLT_02094,357,2,4768.49,1,A risque 🟡
CLT_02095,751,5,71870.52,0,Perdus 🔴
CLT_02096,974,7,11631.300000000001,0,Perdus 🔴
CLT_02097,418,1,8643.47,1,A risque 🟡
CLT_02098,773,3,8675.380000000001,0,Perdus 🔴
CLT_02099,669,3,395.7,0,Perdus 🔴
CLT_02100,907,1,1664.87,0,Perdus 🔴
CLT_02101,580,3,5692.110000000001,0,Perdus 🔴
CLT_02103,507,3,10547.24,1,A risque 🟡
CLT_02104,525,11,27840.519999999997,1,A risque 🟡
CLT_02105,303,28,71861.13,1,A risque 🟡
CLT_02106,400,1,94822.83,1,A risque 🟡
CLT_02107,289,2,6491.72,1,A risque 🟡
CLT_02108,179,1,6947.6,1,A risque 🟡
CLT_02109,353,1,1791.6,1,A risque 🟡
CLT_02110,179,2,94458.13,1,A risque 🟡
CLT_02111,332,1,4321.73,1,A risque 🟡
CLT_02112,1035,1,20003.97,0,Perdus 🔴
CLT_02113,263,1,92926.38,1,A risque 🟡
CLT_02114,285,2,22794.32,1,A risque 🟡
CLT_02115,473,3,15586.500000000002,1,A risque 🟡
CLT_02116,154,1,26440.98,1,A risque 🟡
CLT_02117,40,2,25925.839999999997,1,A risque 🟡
CLT_02118,131,2,41115.45,1,A risque 🟡
CLT_02119,398,1,104542.17,1,A risque 🟡
CLT_02120,207,1,27352.74,1,A risque 🟡
CLT_02121,222,2,11342.26,1,A risque 🟡
CLT_02122,693,2,5408.54,0,Perdus 🔴
CLT_02124,705,1,3816.62,0,Perdus 🔴
CLT_02125,402,1,2315.87,1,A risque 🟡
CLT_02127,181,2,5949.219999999999,1,A risque 🟡
CLT_02128,106,1,18508.69,1,A risque 🟡
CLT_02129,185,1,29176.26,1,A risque 🟡
CLT_02130,284,6,97101.33,1,A risque 🟡
CLT_02131,195,3,5634.66,1,A risque 🟡
CLT_02132,487,2,6935.530000000001,1,A risque 🟡
CLT_02134,1025,1,20003.97,0,Perdus 🔴
CLT_02135,566,3,15682.24,0,Perdus 🔴
CLT_02136,574,4,2631.3399999999997,0,Perdus 🔴
CLT_02137,560,2,213351.38,0,Perdus 🔴
CLT_02138,835,1,26440.98,0,Perdus 🔴
CLT_02139,104,4,165757.61000000002,1,A risque 🟡
CLT_02140,422,1,893.52,1,A risque 🟡
CLT_02141,73,2,3437.33,1,A risque 🟡
CLT_02142,545,1,26440.98,0,Perdus 🔴
CLT_02143,1018,9,131541.14,0,Perdus 🔴
CLT_02144,497,11,11944.03,1,A risque 🟡
CLT_02145,661,1,26440.98,0,Perdus 🔴
CLT_02146,369,3,14644.84,1,A risque 🟡
CLT_02147,512,1,1212.64,0,Perdus 🔴
CLT_02148,618,1,946.4,0,Perdus 🔴
CLT_02149,410,3,12965.2,1,A risque 🟡
CLT_02150,401,1,834.26,1,A risque 🟡
CLT_02151,957,1,832.44,0,Perdus 🔴
CLT_02152,43,2,23988.35,1,A risque 🟡
CLT_02153,169,1,26440.98,1,A risque 🟡
CLT_02154,411,6,22210.43,1,A risque 🟡
CLT_02155,387,15,21883.100000000002,1,A risque 🟡
CLT_02156,162,2,11597.56,1,A risque 🟡
CLT_02157,259,1,21006.9,1,A risque 🟡
CLT_02158,916,1,20003.97,0,Perdus 🔴
CLT_02159,467,4,21891.690000000002,1,A risque 🟡
CLT_02160,218,2,19320.15,1,A risque 🟡
CLT_02161,237,3,33251.81,1,A risque 🟡
CLT_02162,1049,1,140410.73,0,Perdus 🔴
CLT_02163,744,2,34628.57,0,Perdus 🔴
CLT_02164,188,1,26440.98,1,A risque 🟡
CLT_02165,239,1,4321.73,1,A risque 🟡
CLT_02166,919,2,22619.800000000003,0,Perdus 🔴
CLT_02167,381,2,12760.05,1,A risque 🟡
CLT_02168,357,3,8493.02,1,A risque 🟡
CLT_02169,345,1,7088.92,1,A risque 🟡
CLT_02170,340,1,1157.93,1,A risque 🟡
CLT_02171,874,3,19628.320000000003,0,Perdus 🔴
CLT_02172,829,1,2831.01,0,Perdus 🔴
CLT_02173,288,1,5789.66,1,A risque 🟡
CLT_02174,610,2,23321.86,0,Perdus 🔴
CLT_02175,527,2,42013.8,0,Perdus 🔴
CLT_02176,829,1,16302.23,0,Perdus 🔴
CLT_02178,940,5,81533.04000000001,0,Perdus 🔴
CLT_02179,178,1,28045.68,1,A risque 🟡
CLT_02180,461,1,26440.98,1,A risque 🟡
CLT_02181,39,2,74850.77,1,A risque 🟡
CLT_02182,416,1,2315.87,1,A risque 🟡
CLT_02183,298,1,26440.98,1,A risque 🟡
CLT_02184,180,1,36470.32,1,A risque 🟡
CLT_02185,930,1,7088.01,0,Perdus 🔴
CLT_02186,63,1,3268.65,1,A risque 🟡
CLT_02187,123,1,638.23,1,A risque 🟡
CLT_02188,446,1,5789.66,1,A risque 🟡
CLT_02189,410,1,8643.47,1,A risque 🟡
CLT_02190,574,2,25635.17,0,Perdus 🔴
CLT_02191,361,1,2201.9,1,A risque 🟡
CLT_02193,838,2,4670.93,0,Perdus 🔴
CLT_02194,337,1,2106.16,1,A risque 🟡
CLT_02195,650,1,5888.13,0,Perdus 🔴
CLT_02196,841,4,13303.46,0,Perdus 🔴
CLT_02197,317,1,29176.26,1,A risque 🟡
CLT_02198,436,1,26440.98,1,A risque 🟡
CLT_02199,402,2,9436.7,1,A risque 🟡
CLT_02200,284,4,104273.2,1,A risque 🟡
CLT_02201,57,1,1094.11,1,A risque 🟡
CLT_02203,492,2,30762.71,1,A risque 🟡
CLT_02204,951,1,5997.54,0,Perdus 🔴
CLT_02205,1078,1,2615.83,0,Perdus 🔴
CLT_02206,493,1,119440.3,1,A risque 🟡
CLT_02207,215,47,391572.70999999996,2,Champions 🟢
