id_client,wilaya,type_client,favorite_category,favorite_payment,total_orders,total_spent,average_order,total_quantity,average_quantity_per_order,days_since_last_order,Retention Score,Retention Level,Recommended Strategy
CLT_03236,Mostaganem,B2C,Électricité,CIB / EDAHABIA,2,5049.299999999999,2524.6499999999996,2.0,1.0,,0.09543861334403765,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03237,Adrar,B2C,Électricité,CIB / EDAHABIA,2,34283.58,17141.79,6.0,3.0,,0.06322998671114524,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03238,Annaba,B2C,Électricité,Paiement à la livraison,10,11675.06,1167.5059999999999,26.0,2.6,,0.2218749641523474,Low,Promote bundles or complementary products to increase basket size.
CLT_03239,Skikda,B2C,Sanitaire,Paiement à la livraison,1,5124.99,5124.99,1.0,1.0,,0.08111224791370805,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03240,Guelma,B2C,Sanitaire,Paiement à la livraison,1,5724.93,5724.93,1.0,1.0,,0.10996253229853355,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03241,Tipaza,B2C,Électricité,Paiement à la livraison,6,8068.14,1344.69,18.0,3.0,,0.17374049187515342,Low,Promote bundles or complementary products to increase basket size.
CLT_03242,Guelma,B2C,Électricité,CIB / EDAHABIA,1,6344.01,6344.01,1.0,1.0,,0.0904582074157491,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03243,Alger,B2C,Électricité,Paiement à la livraison,6,5948.299999999999,991.3833333333332,11.0,1.8333333333333333,451.0,0.20944422413737088,Low,Launch a win-back campaign with personalized promotions.
CLT_03244,Constantine,B2C,Sanitaire,Paiement à la livraison,1,21008.73,21008.73,1.0,1.0,,0.07030195178913252,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03245,Adrar,B2C,Électricité,CIB / EDAHABIA,4,5195.71,1298.9275,15.0,3.75,,0.07616603579259604,Low,Promote bundles or complementary products to increase basket size.
CLT_03246,Mostaganem,B2C,Électricité,Paiement à la livraison,5,2545.64,509.128,7.0,1.4,,0.16638499807713716,Low,Promote bundles or complementary products to increase basket size.
CLT_03247,Annaba,B2C,Électricité,Paiement à la livraison,1,1413.22,1413.22,10.0,10.0,,0.10757300323631776,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03248,Alger,B2C,Électricité,Paiement à la livraison,8,23135.3,2891.9125,17.0,2.125,514.0,0.2585122738851267,Low,Launch a win-back campaign with personalized promotions.
CLT_03249,Annaba,B2C,Électricité,Paiement à la livraison,3,4367.32,1455.7733333333333,13.0,4.333333333333333,1034.0,0.11878406504995366,Low,Launch a win-back campaign with personalized promotions.
CLT_03250,Tizi Ouzou,B2C,Sanitaire,Paiement à la livraison,1,94822.83,94822.83,1.0,1.0,1034.0,0.03224801805668739,Low,Launch a win-back campaign with personalized promotions.
CLT_03251,El Oued,B2C,Électricité,Paiement à la livraison,2,5265.41,2632.705,2.0,1.0,945.0,0.10822532401496313,Low,Launch a win-back campaign with personalized promotions.
CLT_03252,Tizi Ouzou,B2C,Sanitaire,Paiement à la livraison,4,140348.74000000002,35087.185000000005,9.0,2.25,884.0,0.19038142600339023,Low,Launch a win-back campaign with personalized promotions.
CLT_03253,Oran,B2C,Électricité,Paiement à la livraison,3,6214.55,2071.516666666667,4.0,1.3333333333333333,914.0,0.12156194986983962,Low,Launch a win-back campaign with personalized promotions.
CLT_03254,Alger,B2C,Sanitaire,Paiement à la livraison,2,12362.529999999999,6181.264999999999,3.0,1.5,853.0,0.12516193101807416,Low,Launch a win-back campaign with personalized promotions.
CLT_03255,Mascara,B2C,Non catégorisé,Paiement à la livraison,4,3897.77,974.4425,5.0,1.25,636.0,0.16053757662383888,Low,Launch a win-back campaign with personalized promotions.
CLT_03256,Oran,B2C,Électricité,Paiement à la livraison,2,450.40000000000003,225.20000000000002,4.0,2.0,822.0,0.11256985426082812,Low,Launch a win-back campaign with personalized promotions.
CLT_03257,Jijel,B2C,Électricité,Paiement à la livraison,34,147546.13,4339.592058823529,994.0,29.235294117647058,126.0,0.46645309370045424,Low,Promote bundles or complementary products to increase basket size.
CLT_03258,Tipaza,B2C,Électricité,Paiement à la livraison,6,3829.4,638.2333333333333,8.0,1.3333333333333333,792.0,0.16760149905971286,Low,Launch a win-back campaign with personalized promotions.
CLT_03259,Annaba,B2C,Électricité,Paiement à la livraison,1,10700.39,10700.39,6.0,6.0,761.0,0.0961776361551613,Low,Launch a win-back campaign with personalized promotions.
CLT_03260,Saïda,B2C,Sanitaire,Paiement à la livraison,1,3816.62,3816.62,1.0,1.0,,0.08501207118058716,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03261,Biskra,B2C,Électricité,Paiement à la livraison,7,34960.450000000004,4994.35,21.0,3.0,554.0,0.20181309615595358,Low,Launch a win-back campaign with personalized promotions.
CLT_03262,Médéa,B2C,Électricité,Paiement à la livraison,1,1783.4,1783.4,1.0,1.0,,0.10843544577870223,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03263,Alger,B2C,Sanitaire,Paiement à la livraison,1,17447.4,17447.4,1.0,1.0,,0.10367469679294954,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03264,Mila,B2C,Sanitaire,Paiement à la livraison,3,16621.34,5540.446666666667,3.0,1.0,,0.11350098323347944,Low,Send personalized recommendations based on the customer's preferred category.
CLT_03265,Oran,B2C,Électricité,Paiement à la livraison,12,34841.01,2903.4175,32.0,2.6666666666666665,851.0,0.27152930212720794,Low,Launch a win-back campaign with personalized promotions.
CLT_03266,Batna,B2C,Sanitaire,CIB / EDAHABIA,1,25912.16,25912.16,1.0,1.0,,0.045994449560773545,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03267,Ghardaïa,B2C,Électricité,CIB / EDAHABIA,9,10120.5,1445.7857142857142,20.0,2.2222222222222223,,0.11299348210858579,Low,Promote bundles or complementary products to increase basket size.
CLT_03268,Annaba,B2C,Sanitaire,Paiement à la livraison,1,9704.75,9704.75,1.0,1.0,,0.0881509052028516,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03269,Tlemcen,B2C,Électricité,Paiement à la livraison,1,3566.8,3566.8,2.0,2.0,1033.0,0.10563923406482367,Low,Launch a win-back campaign with personalized promotions.
CLT_03270,Sidi Bel Abbès,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,1033.0,0.09199556421700945,Low,Launch a win-back campaign with personalized promotions.
CLT_03271,Batna,B2C,Électricité,Paiement à la livraison,5,34260.22,6852.044,7.0,1.4,756.0,0.15125601917654077,Low,Launch a win-back campaign with personalized promotions.
CLT_03272,Relizane,B2C,Électricité,Paiement à la livraison,4,26220.35,6555.0875,36.0,9.0,913.0,0.12136793688945814,Low,Launch a win-back campaign with personalized promotions.
CLT_03273,Annaba,B2C,Électricité,CIB / EDAHABIA,5,5682.8099999999995,1136.562,8.0,1.6,821.0,0.10683294169647789,Low,Launch a win-back campaign with personalized promotions.
CLT_03274,Mascara,B2C,Sanitaire,Paiement à la livraison,1,946.4,946.4,1.0,1.0,852.0,0.08655468537413992,Low,Launch a win-back campaign with personalized promotions.
CLT_03275,M'Sila,B2C,Électricité,Paiement à la livraison,7,16712.53,2387.5042857142857,35.0,5.0,821.0,0.16236945562726218,Low,Launch a win-back campaign with personalized promotions.
CLT_03276,Alger,B2C,Électricité,Paiement à la livraison,43,92505.11,2151.2816279069766,128.0,2.9767441860465116,482.0,0.9193543062410325,High,Maintain loyalty through VIP rewards and exclusive offers.
CLT_03277,M'Sila,B2C,Électricité,Paiement à la livraison,3,6067.75,2022.5833333333333,9.0,3.0,791.0,0.11746594275625628,Low,Launch a win-back campaign with personalized promotions.
CLT_03278,Alger,B2C,Électricité,Paiement à la livraison,1,1426.9,1426.9,1.0,1.0,791.0,0.13462541847241954,Low,Launch a win-back campaign with personalized promotions.
CLT_03279,Oran,B2C,Électricité,Paiement à la livraison,9,47643.92,5293.768888888889,87.0,9.666666666666666,,0.22187852600078944,Low,Promote bundles or complementary products to increase basket size.
CLT_03280,Jijel,B2C,Électricité,Paiement à la livraison,1,36621.67,36621.67,14.0,14.0,,0.07034744846136493,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03281,Alger,B2C,Électricité,Paiement à la livraison,1,6473.48,6473.48,1.0,1.0,,0.13297793395614096,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03282,Bordj Bou Arreridj,B2C,Sanitaire,CIB / EDAHABIA,1,5610.43,5610.43,1.0,1.0,,0.05072689157538393,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03283,Boumerdès,B2C,Sanitaire,Paiement à la livraison,1,140410.73,140410.73,1.0,1.0,,0.01965651980439356,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03284,Alger,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.0947645053719771,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03285,Biskra,B2C,Sanitaire,Paiement à la livraison,4,16882.11,4220.5275,4.0,1.0,1062.0,0.117539526237257,Low,Launch a win-back campaign with personalized promotions.
CLT_03286,Alger,B2C,Électricité,Paiement à la livraison,20,28233.49,1411.6745,52.0,2.6,671.0,0.4898942688627829,Low,Launch a win-back campaign with personalized promotions.
CLT_03287,Annaba,B2C,Sanitaire,Paiement à la livraison,5,21006.9,4201.38,5.0,1.0,31.0,0.1593359067063257,Low,Promote bundles or complementary products to increase basket size.
CLT_03288,Boumerdès,B2C,Sanitaire,Espèces - Bureau E-com,1,19099.51,19099.51,1.0,1.0,,0.05223364124829672,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03289,Bordj Bou Arreridj,B2C,Électricité,Paiement à la livraison,1,2421.63,2421.63,8.0,8.0,,0.0841212331499424,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03290,Alger,B2C,Électricité,Paiement à la livraison,1,832.44,832.44,1.0,1.0,,0.14035893069044622,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03291,Tlemcen,B2C,Électricité,CIB / EDAHABIA,2,2305.29,1152.645,4.0,2.0,518.0,0.0925228904171152,Low,Launch a win-back campaign with personalized promotions.
CLT_03292,Blida,B2C,Sanitaire,Paiement à la livraison,1,5997.54,5997.54,1.0,1.0,,0.07167254288987157,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03293,Mila,B2C,Électricité,Paiement à la livraison,5,66558.34,13311.668,5.0,1.0,1003.0,0.1843543712806197,Low,Launch a win-back campaign with personalized promotions.
CLT_03294,Adrar,B2C,Électricité,Paiement à la livraison,1,1777.93,1777.93,2.0,2.0,,0.08335973655620121,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03295,Tlemcen,B2C,Électricité,Paiement à la livraison,1,832.44,832.44,1.0,1.0,,0.11793767769664637,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03296,Alger,B2C,Électricité,Paiement à la livraison,2,17833.98,8916.99,10.0,5.0,1032.0,0.13658369618010055,Low,Launch a win-back campaign with personalized promotions.
CLT_03297,Alger,B2C,Sanitaire,CIB / EDAHABIA,2,29145.25,14572.625,2.0,1.0,,0.0936688255596612,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03298,Annaba,B2C,Électricité,Paiement à la livraison,34,160938.03,4733.471470588235,314.0,9.235294117647058,1.0,0.8397021760315602,High,Maintain loyalty through VIP rewards and exclusive offers.
CLT_03299,Bordj Bou Arreridj,B2C,Électricité,Paiement à la livraison,2,2669.63,1334.815,6.0,3.0,1063.0,0.08620588428417751,Low,Launch a win-back campaign with personalized promotions.
CLT_03300,Boumerdès,B2C,Sanitaire,CIB / EDAHABIA,18,91553.04,5086.28,47.0,2.611111111111111,367.0,0.3717392890437204,Low,Launch a win-back campaign with personalized promotions.
CLT_03301,Constantine,B2C,Électricité,Paiement à la livraison,3,6420.6,2140.2000000000003,14.0,4.666666666666667,943.0,0.10879604292429534,Low,Launch a win-back campaign with personalized promotions.
CLT_03302,Ghardaïa,B2C,Sanitaire,CIB / EDAHABIA,1,117051.49,117051.49,1.0,1.0,943.0,0.013239342769086029,Low,Launch a win-back campaign with personalized promotions.
CLT_03303,Relizane,B2C,Électricité,Paiement à la livraison,3,3151.04,1050.3466666666666,9.0,3.0,851.0,0.10967068378884265,Low,Launch a win-back campaign with personalized promotions.
CLT_03304,Médéa,B2C,Sanitaire,Paiement à la livraison,10,5867.16,586.716,10.0,1.0,882.0,0.18251035937320217,Low,Launch a win-back campaign with personalized promotions.
CLT_03305,Constantine,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,882.0,0.06284030296403947,Low,Launch a win-back campaign with personalized promotions.
CLT_03306,Tlemcen,B2C,Électricité,Paiement à la livraison,2,4472.17,2236.085,5.0,2.5,790.0,0.12222961265645374,Low,Launch a win-back campaign with personalized promotions.
CLT_03307,Skikda,B2C,Électricité,Paiement à la livraison,1,6473.48,6473.48,1.0,1.0,790.0,0.08920309389261892,Low,Launch a win-back campaign with personalized promotions.
CLT_03308,Bouira,B2C,Électricité,Paiement à la livraison,3,1318.41,439.47,3.0,1.0,,0.11401573569843441,Low,Promote bundles or complementary products to increase basket size.
CLT_03309,Alger,B2C,Sanitaire,Paiement à la livraison,1,21008.73,21008.73,1.0,1.0,729.0,0.09744697001432416,Low,Launch a win-back campaign with personalized promotions.
CLT_03310,Tlemcen,B2C,Sanitaire,Paiement à la livraison,5,59809.509999999995,11961.901999999998,39.0,7.8,,0.17087913947471395,Low,Send personalized recommendations based on the customer's preferred category.
CLT_03311,Alger,B2C,Sanitaire,CIB / EDAHABIA,3,3302.46,1100.82,4.0,1.3333333333333333,,0.10358805689523046,Low,Promote bundles or complementary products to increase basket size.
CLT_03312,Skikda,B2C,Sanitaire,CIB / EDAHABIA,4,27614.32,6903.58,5.0,1.25,,0.0858785446553395,Low,Send personalized recommendations based on the customer's preferred category.
CLT_03313,Oran,B2C,Électricité,Paiement à la livraison,5,55427.6,11085.52,5.0,1.0,,0.19007893919201832,Low,Send personalized recommendations based on the customer's preferred category.
CLT_03314,Sétif,B2C,Électricité,Paiement à la livraison,9,19850.78,2205.6422222222222,46.0,5.111111111111111,,0.1542350812312384,Low,Promote bundles or complementary products to increase basket size.
CLT_03315,Alger,B2C,Électricité,CIB / EDAHABIA,23,41431.87,1801.385652173913,50.0,2.1739130434782608,,0.49826841045085174,Low,Promote bundles or complementary products to increase basket size.
CLT_03316,El Bayadh,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.06907488869340214,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03317,Alger,B2C,Électricité,Paiement à la livraison,1,5662.02,5662.02,2.0,2.0,,0.13361002573670747,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03318,Annaba,B2C,Électricité,Paiement à la livraison,2,36038.149999999994,18019.074999999997,2.0,1.0,,0.11828425211385127,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03319,Skikda,B2C,Électricité,Paiement à la livraison,13,5060.24,389.24923076923073,31.0,2.3846153846153846,,0.23249579544238475,Low,Promote bundles or complementary products to increase basket size.
CLT_03320,El Bayadh,B2C,Électricité,Paiement à la livraison,6,15944.84,2657.4733333333334,45.0,7.5,,0.15170131818592905,Low,Promote bundles or complementary products to increase basket size.
CLT_03321,Alger,B2C,Sanitaire,Paiement à la livraison,1,94822.83,94822.83,1.0,1.0,,0.04674045614075181,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03322,Touggourt,B2C,Sanitaire,Paiement à la livraison,4,57929.46,14482.365,8.0,2.0,788.0,0.12679452867750343,Low,Launch a win-back campaign with personalized promotions.
CLT_03323,Alger,B2C,Électricité,Paiement à la livraison,8,3152.4,394.05,27.0,3.375,461.0,0.22982266166219678,Low,Launch a win-back campaign with personalized promotions.
CLT_03324,Bordj Bou Arreridj,B2C,Sanitaire,Paiement à la livraison,1,3919.65,3919.65,1.0,1.0,,0.07310249833954414,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03325,Béjaïa,B2C,Électricité,Paiement à la livraison,1,1783.4,1783.4,1.0,1.0,,0.09570913998159034,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03326,Tébessa,B2C,Non catégorisé,CIB / EDAHABIA,1,20609.38,20609.38,1.0,1.0,1062.0,0.06326034016114666,Low,Launch a win-back campaign with personalized promotions.
CLT_03327,Constantine,B2C,Électricité,Paiement à la livraison,1,2615.83,2615.83,1.0,1.0,1003.0,0.09098002977004041,Low,Launch a win-back campaign with personalized promotions.
CLT_03328,Alger,B2C,Électricité,Paiement à la livraison,2,20954.019999999997,10477.009999999998,22.0,11.0,942.0,0.13434374450595504,Low,Launch a win-back campaign with personalized promotions.
CLT_03329,Chlef,B2C,Électricité,Paiement à la livraison,3,2935.8599999999997,978.6199999999999,35.0,11.666666666666666,942.0,0.10859439457401215,Low,Launch a win-back campaign with personalized promotions.
CLT_03330,Djelfa,B2C,Électricité,Paiement à la livraison,11,188319.07,17119.915454545455,110.0,10.0,,0.4564212506740138,Low,Send personalized recommendations based on the customer's preferred category.
CLT_03331,Alger,B2C,Électricité,Paiement à la livraison,2,52882.869999999995,26441.434999999998,4.0,2.0,850.0,0.14007158200850287,Low,Launch a win-back campaign with personalized promotions.
CLT_03332,Laghouat,B2C,Sanitaire,Paiement à la livraison,1,1892.81,1892.81,2.0,2.0,850.0,0.0772216115408652,Low,Launch a win-back campaign with personalized promotions.
CLT_03333,Béchar,B2C,Électricité,Paiement à la livraison,2,2334.1,1167.05,6.0,3.0,847.0,0.11609372948791233,Low,Launch a win-back campaign with personalized promotions.
CLT_03334,Alger,B2C,Électricité,Paiement à la livraison,1,2615.83,2615.83,1.0,1.0,789.0,0.13314257767609602,Low,Launch a win-back campaign with personalized promotions.
CLT_03335,Souk Ahras,B2C,Électricité,Paiement à la livraison,3,2831.01,943.6700000000001,3.0,1.0,758.0,0.11265091186522229,Low,Launch a win-back campaign with personalized promotions.
CLT_03336,Guelma,B2C,Électricité,Paiement à la livraison,4,116306.57999999999,29076.644999999997,11.0,2.75,728.0,0.2428060832760864,Low,Launch a win-back campaign with personalized promotions.
CLT_03337,Constantine,B2C,Électricité,CIB / EDAHABIA,2,57818.079999999994,28909.039999999997,2.0,1.0,728.0,0.07283219957608632,Low,Launch a win-back campaign with personalized promotions.
CLT_03338,Mascara,B2C,Électricité,Paiement à la livraison,1,2615.83,2615.83,1.0,1.0,,0.10334750226138484,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03339,Khenchela,B2C,Électricité,Paiement à la livraison,2,2530.13,1265.065,5.0,2.5,,0.11402115018805441,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03340,Alger,B2C,Électricité,Paiement à la livraison,1,1413.22,1413.22,10.0,10.0,,0.13581230454963136,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03341,El Oued,B2C,Non catégorisé,CIB / EDAHABIA,1,5231.67,5231.67,2.0,2.0,,0.08859545449154622,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03342,Chlef,B2C,Électricité,Paiement à la livraison,10,14354.73,1435.473,21.0,2.1,,0.2178184808039151,Low,Promote bundles or complementary products to increase basket size.
CLT_03343,Sétif,B2C,Pièces de rechange pour S.A.V.,Paiement à la livraison,4,90282.28,22570.57,20.0,5.0,,0.19913312599060207,Low,Send personalized recommendations based on the customer's preferred category.
CLT_03344,Alger,B2C,Sanitaire,Paiement à la livraison,1,9704.75,9704.75,1.0,1.0,,0.11193113228292152,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03345,Tlemcen,B2C,Électricité,Paiement à la livraison,2,24034.86,12017.43,3.0,1.5,,0.12588836401834894,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03346,Alger,B2C,Électricité,Espèces - Bureau E-com,1,727.58,727.58,1.0,1.0,,0.10474361993473845,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03347,Constantine,B2C,Sanitaire,CIB / EDAHABIA,1,25912.16,25912.16,1.0,1.0,,0.04711269068491001,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03348,Alger,B2C,Électricité,Paiement à la livraison,3,3892.3,1297.4333333333334,8.0,2.6666666666666665,,0.1629808271613791,Low,Promote bundles or complementary products to increase basket size.
CLT_03349,Constantine,B2C,Sanitaire,Paiement à la livraison,1,29176.26,29176.26,1.0,1.0,,0.06460646831691005,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03350,Alger,B2C,Électricité,Paiement à la livraison,19,70870.05,3730.0026315789473,135.0,7.105263157894737,,0.514860908629717,Medium,Promote bundles or complementary products to increase basket size.
CLT_03351,Mascara,B2C,Non catégorisé,Paiement à la livraison,2,23321.86,11660.93,2.0,1.0,,0.13653913035846804,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03352,Alger,B2C,Sanitaire,Paiement à la livraison,1,1101.4,1101.4,1.0,1.0,,0.12177379899241551,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03353,Illizi,B2C,Électricité,Paiement à la livraison,6,14364.75,2394.125,27.0,4.5,,0.1520849909356293,Low,Promote bundles or complementary products to increase basket size.
CLT_03354,Jijel,B2C,Sanitaire,CIB / EDAHABIA,1,124199.67,124199.67,1.0,1.0,,0.017330038945782295,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03355,Alger,B2C,Électricité,Paiement à la livraison,1,3373.5,3373.5,2.0,2.0,,0.13657583461127087,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03356,Alger,B2C,Électricité,Paiement à la livraison,3,4245.14,1415.0466666666669,6.0,2.0,,0.1638534264563266,Low,Promote bundles or complementary products to increase basket size.
CLT_03357,Batna,B2C,Sanitaire,Paiement à la livraison,1,21008.73,21008.73,1.0,1.0,,0.06867296995870793,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03358,Skikda,B2C,Électricité,Paiement à la livraison,1,1750.58,1750.58,5.0,5.0,,0.09590514883596454,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03359,Batna,B2C,Sanitaire,Paiement à la livraison,2,32458.589999999997,16229.294999999998,11.0,5.5,,0.08799579113450423,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03360,Constantine,B2C,Électricité,Paiement à la livraison,3,8712.77,2904.2566666666667,5.0,1.6666666666666667,,0.11917165112771992,Low,Promote bundles or complementary products to increase basket size.
CLT_03361,Tlemcen,B2C,Sanitaire,Paiement à la livraison,1,21006.9,21006.9,1.0,1.0,,0.08345367541273652,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03362,Ouled Djellal,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,1061.0,0.06008129804055834,Low,Launch a win-back campaign with personalized promotions.
CLT_03363,Alger,B2C,Électricité,CIB / EDAHABIA,3,26467.61,8822.536666666667,3.0,1.0,818.0,0.12153383182805264,Low,Launch a win-back campaign with personalized promotions.
CLT_03364,Alger,B2C,Sanitaire,Paiement à la livraison,1,4171.29,4171.29,1.0,1.0,1002.0,0.1097096492070974,Low,Launch a win-back campaign with personalized promotions.
CLT_03365,Ain Salah,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,910.0,0.06941430642598967,Low,Launch a win-back campaign with personalized promotions.
CLT_03366,Biskra,B2C,Électricité,Paiement à la livraison,6,51375.72,8562.62,106.0,17.666666666666668,910.0,0.159594129542524,Low,Launch a win-back campaign with personalized promotions.
CLT_03367,Adrar,B2C,Électricité,CIB / EDAHABIA,9,32386.63,3598.5144444444445,34.0,3.7777777777777777,,0.13147715701934434,Low,Promote bundles or complementary products to increase basket size.
CLT_03368,Sétif,B2C,Sanitaire,Paiement à la livraison,1,106675.69,106675.69,1.0,1.0,818.0,0.021294999975113558,Low,Launch a win-back campaign with personalized promotions.
CLT_03369,Alger,B2C,Sanitaire,Paiement à la livraison,2,27430.239999999998,13715.119999999999,8.0,4.0,818.0,0.1231915257266424,Low,Launch a win-back campaign with personalized promotions.
CLT_03370,Blida,B2C,Sanitaire,Paiement à la livraison,1,106675.69,106675.69,1.0,1.0,727.0,0.023963923004256395,Low,Launch a win-back campaign with personalized promotions.
CLT_03371,Mascara,B2C,Électricité,Paiement à la livraison,22,33259.1,1511.7772727272727,278.0,12.636363636363637,,0.34061230058092373,Low,Promote bundles or complementary products to increase basket size.
CLT_03372,Batna,B2C,Sanitaire,Paiement à la livraison,1,29176.26,29176.26,1.0,1.0,,0.06310050061384138,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03373,Laghouat,B2C,Sanitaire,Paiement à la livraison,1,94822.83,94822.83,1.0,1.0,,0.030638175356795208,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03374,Laghouat,B2C,Sanitaire,Paiement à la livraison,1,29176.26,29176.26,1.0,1.0,,0.06144186400411714,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03375,Blida,B2C,Sanitaire,CIB / EDAHABIA,1,92926.38,92926.38,1.0,1.0,,0.019918649258572223,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03376,Alger,B2C,Sanitaire,Paiement à la livraison,1,14862.57,14862.57,1.0,1.0,,0.10636936254552345,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03377,Tipaza,B2C,Électricité,Paiement à la livraison,1,3566.8,3566.8,2.0,2.0,,0.11437839341622347,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03378,Batna,B2C,Électricité,Paiement à la livraison,11,78367.40000000001,7124.3090909090915,55.0,5.0,,0.2973240226541671,Low,Send personalized recommendations based on the customer's preferred category.
CLT_03379,Tlemcen,B2C,Sanitaire,CIB / EDAHABIA,1,25912.16,25912.16,1.0,1.0,,0.05618739628920757,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03380,Tlemcen,B2C,Sanitaire,CIB / EDAHABIA,1,78630.01,78630.01,1.0,1.0,,0.032109397121089164,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03381,Alger,B2C,Menuiserie,CIB / EDAHABIA,1,48250.23,48250.23,2.0,2.0,,0.07280586784410416,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03382,Alger,B2C,Électricité,Paiement à la livraison,3,10249.07,3416.3566666666666,5.0,1.6666666666666667,,0.16651366883403573,Low,Promote bundles or complementary products to increase basket size.
CLT_03383,Djelfa,B2C,Sanitaire,CIB / EDAHABIA,1,137602.52,137602.52,1.0,1.0,,0.01324003108629074,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03384,Béni Abbès,B2C,Électricité,Paiement à la livraison,2,8213.12,4106.56,3.0,1.5,,0.10810924299289883,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_03385,Alger,B2C,Sanitaire,Paiement à la livraison,17,62357.85,3668.108823529412,54.0,3.176470588235294,338.0,0.4707397326312488,Low,Launch a win-back campaign with personalized promotions.
CLT_03386,Alger,B2C,Électricité,Paiement à la livraison,3,3466.5,1155.5,18.0,6.0,1029.0,0.1475753167308827,Low,Launch a win-back campaign with personalized promotions.
CLT_03387,M'Sila,B2C,Électricité,Paiement à la livraison,2,3715.41,1857.705,2.0,1.0,970.0,0.10523411428879059,Low,Launch a win-back campaign with personalized promotions.
CLT_03388,Laghouat,B2C,Électricité,Paiement à la livraison,4,11525.539999999999,2881.3849999999998,12.0,3.0,970.0,0.11565074233865565,Low,Launch a win-back campaign with personalized promotions.
CLT_03389,Laghouat,B2C,Électricité,Paiement à la livraison,7,6087.8,869.6857142857143,11.0,1.5714285714285714,940.0,0.14507177989608802,Low,Launch a win-back campaign with personalized promotions.
CLT_03390,Djelfa,B2C,Électricité,Paiement à la livraison,2,2697.89,1348.945,9.0,4.5,,0.10052348532386118,Low,Offer a second-purchase discount to encourage repeat buying.
